name,age,net_worth,country,self_made
Ucnjxds Xtyvucq,47,8.81,United States,False
Bueta Bxegsk,86,120.99,China,False
Nerst Jyiem,47,78.95,France,False
Vspsj Qltab,45,15.09,Germany,True
Cuoq Comhpcfg,88,112.71,UK,False
Hvfbhjr Xoztb,74,51.03,UK,True
Mijtehn Xvbizwt,68,88.74,France,False
Htdud Ssetjaga,61,137.97,France,True
Tllurep Flvtfto,71,37.32,France,False
Xiqhg Uwjkcyj,63,5.76,Germany,False
Xjlolz Dwesehtxf,82,132.1,Germany,True
Qsoolk Dywojitdy,70,67.89,China,True
Iwst Zmpucdre,47,132.3,UK,False
Wdoptaog Uiysmhtc,73,67.62,Germany,True
Ahklvolt Klzrjcnuy,82,117.38,Brazil,True
Dhbpqknd Vxvbz,53,59.89,France,True
Sgnb Manmbtifb,63,110.98,UK,True
Jkplu Lsynxbcq,49,15.11,Brazil,True
Osqnlw Avopwrina,55,9.05,Germany,True
Ciqy Lbeau,78,39.28,United States,True
Xqhyzcml Celdutdt,69,133.81,Germany,False
Vcbigj Kmklwh,61,96.61,UK,True
Wpal Uvagtsqw,76,31.34,France,True
Rechvx Pzehrtb,44,87.71,India,True
Fulbyb Kkvpviu,66,28.89,UK,False
Pppb Nmcjniz,50,40.41,Germany,False
Lgzecys Nnrpb,54,21.64,France,True
Vcvksi Avnkzdjr,58,55.97,Germany,True
Kawod Jlbjm,85,127.79,Germany,True
Tcklyx Jfzccse,67,121.63,United States,True
Uiww Mdnxin,35,99.68,United States,False
Bgpp Jpwzhtgg,58,32.42,UK,True
Msfjag Ngdpdkh,43,16.69,India,True
Sihfve Izpblj,72,56.46,India,True
Nafnkc Ivkskbuqb,59,94.07,Germany,True
Guzcffrg Xadpnb,43,70.08,India,True
Ekdsufzq Mnzyg,54,41.42,United States,False
Mpnoyhf Kdlgfmtc,66,74.58,UK,True
Khwcs Jpstxbg,74,29.78,Brazil,False
Ibunj Dpgvhzw,54,78.75,Brazil,True
Vkqn Ohhjstdq,65,71.27,France,True
Grtogixt Kjzjy,49,133.71,UK,True
Ytshtya Qqkatviyn,80,11.12,Germany,False
Lmtqxtr Pmuauseit,33,102.09,Germany,False
Sifqgiy Vxmlms,65,26.94,Germany,True
Xzhr Rsozgb,89,106.0,Germany,False
Dkoixwuh Pxrfqxe,50,143.53,China,True
Cguig Mcdzhm,87,148.13,Brazil,False
Kfeaxn Qiziyltzv,40,83.59,UK,True
Fnzowvg Tcnkx,58,87.94,Germany,True
Hmpt Pbnsnyy,55,125.23,Brazil,False
Wvlks Nptpybdi,47,113.16,India,False
Ohyxpu Lpeuwdtrg,65,15.68,Germany,True
Oskjvk Saslfvmj,78,130.97,UK,True
Dxujxr Mhwcrly,53,3.35,Brazil,False
Kgqycrxy Hhgbzuz,54,37.16,France,True
Njdqbyva Okztr,84,10.25,India,True
Fbovjl Oydlutw,88,22.98,UK,True
Ohox Mvgauv,51,40.66,Germany,True
Bveltapd Hkjbz,60,1.76,France,False
Nryrdqz Jbdfcf,79,55.79,Germany,False
Aieiiaow Ajipvtard,85,57.02,United States,True
Jjvzuxgc Loywzp,81,128.41,France,True
Ljmnxz Ejtpfyez,40,128.64,France,False
Gghhigav Xzansh,62,69.86,Brazil,False
Wnljkklv Cobspjiw,70,21.62,Brazil,False
Lxnftaa Chuhogpru,31,26.17,UK,False
Bblmkarr Obgakcnzt,30,135.51,UK,False
Drmn Tjsas,63,138.46,Germany,True
Ajhekfxj Qykgqe,45,81.73,China,False
Qwvsm Izhjzrw,59,61.52,India,True
Nnit Thmxfy,49,58.54,Germany,False
Coukhwbo Frlnzsd,43,137.99,France,True
Pzldeqc Vevwgdaqf,52,103.33,Germany,True
Fjplg Ikgwdwznu,68,10.46,Germany,True
Sngc Zpgbldw,34,104.82,UK,False
Oktbdplf Fghyj,87,135.83,Brazil,False
Usuysv Efldtdxn,70,148.96,Germany,False
Esrx Rbydom,66,6.54,United States,False
Bfwxuhar Nzdmva,47,138.34,Germany,False
Nksfs Bnibcuov,78,112.52,France,True
Flbfqvz Rmapxpu,35,64.3,India,False
Xzmzumi Qavfgv,72,82.18,UK,False
Mzsvxnc Ryapztoi,87,40.95,UK,False
Ivne Eqakkfhtt,80,54.94,China,False
Qfyo Tifyvqfx,46,137.32,Germany,False
Akchm Xfxago,76,100.26,France,True
Tflajn Pnkhqpxmx,63,100.05,France,False
Yvjzd Qxmhfmsl,32,41.09,United States,False
Xtkvjdxv Rlnmko,49,37.02,India,False
Slqonvwz Kpuapz,88,122.93,Germany,False
Tztwrlbo Xxzjwefu,57,56.23,Germany,False
Dzlcuhm Hlbnritm,88,29.7,UK,True
Hoopq Jddscx,49,41.48,United States,False
Csnlc Jqfzxrfmt,57,66.77,Brazil,True
Muequav Zmrnmmvtz,48,144.27,China,False
Kwclbwob Mlgep,63,95.17,United States,False
Dtjkyr Bxarto,81,112.34,Brazil,False
Fdth Wdvts,48,55.28,France,False
Hmvyqb Nlsyhxk,75,69.99,United States,False
Lyhwixmc Prebwqx,43,90.0,India,False
Qlpe Okktqbqn,53,37.91,France,True
Qvvvpn Akmyryte,67,98.64,India,True
Cbafx Rvsdabt,74,142.7,France,False
Glrkntm Hknhmpiy,61,69.37,France,False
Gcmq Nbcvhy,90,52.6,United States,True
Nwglrcdk Xtknzra,48,79.84,Germany,True
Nxytwwms Ylwqihb,65,13.34,UK,False
Nixwuo Fbktw,57,89.71,UK,False
Aqvwvppt Gvwcz,42,35.17,India,True
Bhrz Kdyuvvt,59,18.97,Germany,True
Gpgy Atkbecgpc,52,17.75,France,True
Dkmrpvjv Caznycbcb,75,23.55,Brazil,False
Osgwy Caqfgu,40,68.54,Brazil,False
Wzjmwbb Omjkzhoyu,41,57.59,Germany,False
Konmfmxy Zqmip,78,89.68,France,True
Ciagf Zxlrm,70,33.69,Brazil,True
Ldaer Xqtrukd,85,8.83,United States,False
Upnqs Wzjhlaj,77,98.48,China,True
Sldprj Nergdaodr,62,73.24,India,False
Orzk Cnfpvliec,30,72.62,India,True
Fpcr Enzhqbbl,51,44.79,United States,False
Shyvwhe Cofopbjc,53,22.44,China,True
Upsyzs Tpayhymfo,84,145.45,China,True
Gwtjlu Vwvputivq,90,9.2,India,False
Flxhp Esffzelz,85,131.61,France,True
Hzwhvyb Tamxfei,64,133.77,France,False
Qrkitbf Rpcoa,35,67.85,United States,False
Fkqrw Dakljrb,62,14.85,India,True
Jrxj Kalimhk,37,121.77,United States,True
Dpequ Vsivpli,76,105.11,Germany,False
Hxog Fojkxt,36,46.72,Germany,False
Lkgqane Fclauaqcz,82,11.79,China,False
Xeytpt Yzznulwo,70,130.47,Germany,True
Mfigxhc Rdeaau,48,39.79,United States,True
Kcol Amgyslp,30,82.93,Brazil,False
Ujnbrf Qxleyxad,84,113.69,United States,True
Hmpz Tnluty,57,92.85,India,False
Knhzd Mfljglxa,69,77.84,China,False
Mquvid Zwmgwkbb,64,51.1,United States,True
Zimie Lqhfxy,65,17.51,United States,True
Uvfpakhk Fldkobher,50,119.34,UK,False
Pyeaiv Vdfxwvs,35,131.63,UK,False
Cllbv Yswodzlne,30,30.11,Brazil,True
Bmipkemt Dkpyn,61,7.27,UK,False
Pvipeb Hqtjkvbxx,84,58.36,United States,True
Rrniodv Qpmeon,51,18.14,France,False
Cqrdypoo Mvnjftqf,59,25.46,Germany,False
Mlipyc Oqpdiknch,49,55.72,United States,True
Ifzfavej Yvivecal,67,108.55,France,False
Dpvjxgl Wagggoc,65,92.34,China,False
Ckbsam Pgltio,88,76.9,Brazil,True
Rgxy Rrkcc,80,4.08,Germany,True
Vvtbi Yldsoa,78,122.53,Brazil,True
Yuyw Rkunyckeg,61,107.19,France,False
Wisvm Xxakasuaj,32,21.02,Germany,True
Cjbneggh Luxkti,40,81.65,UK,False
Jcmybj Vhmhrsshi,35,106.54,China,True
Nnnd Vaglfws,69,6.12,Brazil,True
Nqsd Bsupjo,36,2.65,Germany,True
Kpddhuj Exaarpsjn,64,91.08,United States,False
Odhif Qlqmktxqs,82,112.71,India,False
Wctouxuq Wqyvs,59,140.81,UK,False
Czlsf Ldelc,76,80.15,Brazil,True
Erwoxow Qpvgqcrso,67,60.85,UK,False
Tmjw Dwznqucor,46,38.22,Germany,False
Whmq Ypcryqg,54,63.79,China,True
Cnylbry Qqvjmhayw,87,123.61,Brazil,False
Xneaict Slcaz,42,83.89,Brazil,False
Adnt Hwqxjm,34,147.65,France,False
Rdsrg Iwavj,47,4.92,India,False
Raxp Frznvwh,76,15.09,UK,False
Irdhcdp Yloaz,65,130.9,UK,True
Vcaxk Nnkimpidb,83,145.64,France,True
Bytyqpz Bpqmlfmx,41,113.55,France,True
Wwsr Gxuvoteeb,36,51.86,United States,False
Debvcyzt Whasdt,84,37.09,UK,True
Arlon Hmoprccmc,41,78.25,France,False
Olagmmxu Qciqho,64,104.51,India,True
Rcppt Iqfidonv,56,33.82,Germany,True
Suufyg Nnijxazn,76,97.86,Germany,True
Lfplgz Dexqnnw,65,66.61,UK,True
Dlaj Wcjgotu,77,45.34,India,True
Pzrcfg Bxwuduo,89,136.51,India,True
Ebgbps Vxewmnkm,40,92.16,Germany,False
Ekgwpiyv Wrkfyb,71,60.66,France,False
Sqzbdu Suaydvd,85,64.47,United States,False
Ycyiot Jswtytqxj,73,100.29,UK,True
Ejynp Xhqqw,43,110.64,India,True
Abnhlvts Pmugpl,31,30.04,UK,False
Gwsshv Ymacsux,68,121.91,France,True
Vzfgwadl Uxpeico,51,88.25,Brazil,False
Ydiubki Lqlruzy,32,56.53,Brazil,False
Gdgalnx Twlxxrtj,88,20.86,United States,True
Ajpdhtkp Pqmfr,54,118.51,UK,False
Mfcdg Ayzpbkmkg,58,53.24,Germany,True
Znsy Zzxwoedd,79,104.81,United States,False
Bxkvnpm Ahvkfs,84,83.12,Brazil,True
Gxcopdj Hnydevix,82,139.81,Brazil,False
Hyiyi Owvrxkrsi,76,66.07,Germany,False
Zgpn Yczdmgnbb,84,32.9,France,True
Gilmrpsg Rrblsk,83,72.85,Brazil,True
Hwnvu Zbhmdqme,78,111.94,Germany,False
Tbdhu Utrgigvv,30,8.47,China,False
Rfeoeol Igkkwfgw,67,37.55,India,False
Pqfrc Iruqjbv,46,28.32,France,True
Dqbb Uqdvuk,71,36.57,United States,True
Mvnygs Pdajqs,58,111.3,China,True
Tpzcok Etazlyu,37,104.18,India,True
Kvmkj Fhwrxc,32,45.29,China,False
Swrn Gpvsfiv,75,118.64,France,True
Skjotdvy Iryma,76,53.74,India,False
Idirkvte Gdljbpltw,59,86.29,Germany,False
Csylbdrv Xqswp,43,29.21,Brazil,True
Oulutqb Ynytpl,50,136.76,Brazil,True
Tlhqm Yeirvg,58,86.48,China,False
Pcnt Ygfhmp,44,15.19,France,True
Ecdgl Pogfyxng,71,17.3,India,False
Nged Mlhhbfn,56,48.99,France,True
Clbe Gkzxh,30,111.96,Germany,False
Zxwulfd Ukpcm,77,54.71,UK,True
Lwuol Dxkjysbz,63,52.74,France,True
Yjpmzo Dognpuv,84,73.6,France,False
Smhjbzya Vhiwauzku,61,105.54,China,True
Peuto Lszuzxjct,35,80.35,India,True
Kwrewdl Vgjnkmez,88,58.11,Germany,True
Htcclek Blxmbjarl,76,85.05,India,True
Bjxemulz Vuweb,70,98.54,France,True
Rmzpk Shxeasnyv,40,22.28,China,True
Ibweh Tnmmvw,70,137.74,Brazil,True
Zdxcssef Rrshgr,67,52.67,France,True
Kaltitq Pfmkwpg,31,132.43,China,True
Iejxbgsg Vcuzdbf,64,141.09,India,False
Ulfszeed Urhdpjh,41,14.9,France,True
Rbrxhbj Xgjlxunq,38,80.2,China,True
Nnlfsajh Ovklvheda,54,88.43,Brazil,False
Nuqjbluo Fivglfd,60,32.91,United States,False
Fazru Wenarkti,85,116.06,Germany,False
Gotg Sueqaylp,43,68.39,Brazil,False
Ndconmft Itwactnk,84,29.09,China,False
Nviyu Jbjkngkbm,54,141.23,India,False
Hafepuu Qxppzsij,57,96.25,Germany,False
Iurmgtx Djlnqboi,33,108.76,Germany,False
Yias Bcdkmdk,54,144.91,India,False
Ldfo Wbethkctf,37,1.56,UK,False
Hojeytj Vzick,70,59.91,Germany,False
Vursslgh Hjgrjvrxz,59,84.04,UK,True
Eixlkv Gxngeh,43,146.99,China,False
Etvpzt Isiqkqk,52,42.25,UK,True
Hehslcas Etbentmxp,81,22.01,UK,False
Vmgp Qdyuos,70,143.0,France,True
Ywaqay Efzokvbbc,46,37.92,UK,False
Wihtde Bdhrspf,48,10.0,UK,False
Sfaf Ddmcyw,39,93.88,France,True
Rduugkv Ntuyfp,75,123.6,China,True
Veafkokn Ihmaahr,41,68.05,UK,True
Bbtbsq Criyoq,55,13.69,UK,False
Wpbeajog Jwytotv,85,143.16,United States,False
Ongv Ycptpzql,67,110.24,France,False
Srbe Jxcuwm,69,51.26,UK,False
Kufhlht Jdzkybvn,47,1.35,UK,False
Zxxna Magmkljs,75,45.12,India,False
Fkwjsxsc Pfjyd,36,14.17,United States,False
Kgelt Esguxgqcr,86,70.79,United States,False
Lmxifod Aszkyu,67,99.5,UK,True
Wsulnb Rwkpgo,62,109.84,Brazil,False
Znvynr Ooubty,72,44.97,Germany,True
Xhgkpn Wxmlbzuhx,65,7.05,Germany,False
Yhinwcgw Fiewegot,71,91.96,India,True
Omxf Xgeelsgc,60,99.2,United States,True
Nryvdc Ilewcxfd,36,16.19,Germany,False
Fznex Fqlaaiwa,31,26.45,Germany,True
Yowtokdc Pbhkd,55,21.81,Brazil,False
Dvbqrxvn Ohgepzm,34,42.49,China,False
Gqnchzne Qqkufpyk,30,18.25,China,True
Zqjmj Itlywmipu,45,121.58,United States,False
Biouqwuu Fwmprfnte,49,71.6,Brazil,False
Bigso Cheafds,78,141.24,France,False
Ptqfezhu Cvpsvh,43,142.97,Germany,False
Cfnnkmbl Gqudynxpr,71,103.58,UK,False
Tpvisy Otxreq,54,55.79,China,True
Exgg Tzatk,56,22.12,France,False
Wclh Tmcqhk,45,147.7,Germany,True
Keaf Ovuvttzgz,71,57.03,China,False
Cbwkyf Dfijgw,56,146.46,Brazil,True
Vjyoltb Nrjlfehcg,82,22.83,India,True
Hciyfxov Ttdnfq,80,124.13,India,False
Ongzqjp Vhuoalevd,55,28.8,Germany,False
Ypwavl Ymrokwyip,75,8.87,India,True
Efwbe Boqtxyu,52,53.39,Germany,True
Rtlyy Gqfcel,87,97.36,UK,False
Zbluk Brglfckiw,46,134.23,Brazil,False
Zhklepfw Gjran,49,3.92,UK,True
Ndsevjgu Rjacl,90,45.59,China,True
Vagbcsh Vcald,86,45.28,Brazil,False
Znqabfbz Qnldb,83,58.71,United States,True
Aznox Mcracpf,69,46.96,China,True
Fagptekk Uqvjejbe,66,82.15,Germany,False
Ssohz Mlznr,50,63.79,UK,False
Wulrmymv Tcfljofsc,44,30.39,UK,False
Silxet Alteqwly,66,23.78,UK,False
Appa Xydqqtrx,42,7.84,India,True
Ujzrfb Forgmcvp,45,22.97,Germany,False
Gfrnrvi Civacov,52,38.22,China,False
Fuzp Whqbzhm,59,41.95,India,False
Ehft Eahbqfzf,68,25.62,France,True
Ymzh Pzxmy,45,102.76,United States,True
Sgoznfqz Qvylqf,49,40.54,Brazil,False
Kcvqndb Cdxksu,32,146.31,France,False
Ipvtv Loicotnek,50,99.81,Brazil,True
Iidnsxb Fuifjpn,53,136.83,UK,False
Oyzvoo Xapczeo,68,149.7,India,False
Jqfb Suzlf,70,19.67,France,True
Wglqr Ikiphg,70,111.66,France,False
Ivlzxjx Mwkdb,49,110.35,Germany,True
Zauferf Lvqbczmu,45,45.74,Brazil,False
Ejewfi Cubpe,48,74.98,France,False
Octzoszp Xwrspcj,90,89.43,China,True
Clyowalk Giusqe,67,11.42,France,True
Vtsyye Vreeyk,52,78.41,China,False
Zqgpo Rfrhntaxh,34,31.55,Brazil,False
Aqegu Jxdtlzzfa,71,89.14,China,False
Wfpndzo Slngkpt,90,40.57,China,True
Xkntny Hxbgosaqp,56,92.95,Brazil,False
Gncmfii Bnpoqobgk,53,32.36,UK,True
Tefwq Lwdjutqkb,70,112.52,Germany,True
Xhphfb Xnnhu,69,26.45,Brazil,False
Hmlehtfh Awzctfs,58,25.95,France,True
Qchnap Iwowrc,66,53.53,Brazil,True
Dlpcgdp Bviblslh,50,85.46,France,False
Xkekj Nndjcdc,47,128.47,India,False
Bbiods Djdxeqpbn,88,137.2,India,False
Jrjb Yhtila,38,95.52,India,False
Dpbwta Uohvkkj,47,98.99,India,False
Viqrqnkp Chevi,66,53.18,Germany,True
Lujwmt Uywiw,35,148.09,China,True
Yrvs Ojepc,81,147.23,France,True
Phvwbi Najjmaqr,80,73.31,Brazil,False
Ifnvxlq Holkfet,90,115.8,China,False
Udzlnqfk Yaelhkgpj,31,95.11,Germany,True
Lkdyf Ywmocbw,43,10.14,United States,False
Dmxg Phjepxney,61,116.9,UK,True
Jqmfrlnz Pybyjkb,54,99.79,India,False
Bjdtvz Wolktfihb,36,149.56,India,True
Hemr Caqps,85,39.0,UK,True
Djdil Vdhdi,33,131.11,France,True
Lryacg Kkava,44,82.1,United States,False
Davj Pmonaqgl,60,61.89,France,False
Xfyfmm Nrskjm,52,102.32,France,False
Qgld Tiurcghy,65,82.35,China,False
Cmfwtq Lzwbtxsg,77,54.69,India,True
Qwhbax Znqtoqebe,63,20.29,India,False
Tpmwhejq Ijolxwaw,77,66.19,Brazil,True
Yymburr Adxqbliey,86,13.0,India,False
Jofr Oxmwbeei,85,132.65,UK,False
Jufgn Qqpmqud,51,113.13,Brazil,False
Yxwmnq Yrbyw,36,45.96,United States,True
Cmqrdozs Fdveknvo,44,78.8,Germany,False
Mstu Ifwdeas,42,64.7,UK,True
Qhqd Kpziac,48,70.42,France,False
Lugbknt Wqxfn,48,110.61,China,True
Jfmgbw Hslnjs,73,84.59,India,False
Forx Lyrnsaxir,39,141.5,United States,False
Uaof Motzdpf,33,18.99,UK,False
Efhglg Fegnpk,62,66.85,France,False
Tvxfiav Tathmd,70,140.07,United States,False
Fxsq Zvtez,35,83.28,United States,True
Roupwaki Bjlilers,76,60.84,China,False
Qdqzuz Xiazkt,35,101.56,China,True
Odddae Jduqcub,36,70.79,France,True
Qbvncwnk Rghmb,82,31.47,UK,True
Mbiezro Ytqfgheqk,45,40.56,India,True
Zjei Benng,57,58.17,China,True
Rinlxc Vlnlju,32,34.05,Brazil,True
Sctgutm Dzmntybuv,48,21.22,Germany,True
Asamz Apzykrz,57,82.19,UK,True
Fnaysd Desxgk,69,133.25,China,True
Gkja Stbclb,61,75.4,Germany,False
Dryo Obxxhvuxb,81,146.87,Brazil,True
Xenflqbw Oatkpepi,39,13.82,France,True
Yiotlur Dbzmyklf,52,16.61,Brazil,True
Nbvuup Fayypwwze,82,9.39,Brazil,False
Algo Gryeaiapn,80,52.79,United States,False
Kmhotscl Imrpkt,40,101.76,UK,True
Dqhfyjv Lukrtqd,69,94.31,United States,False
Bxmqaqt Leoujsai,83,120.3,France,False
Qewwjm Bgtdcahda,53,112.31,Brazil,True
Dosyfjpl Ogrjm,73,128.6,United States,True
Cdyx Ldymxozwf,49,109.17,France,False
Ckwcpftj Raftatyw,90,44.26,France,False
Xdzdq Yoxrnsfrr,84,53.31,UK,True
Xpdg Qkukdztr,45,120.81,India,True
Lrjulg Mjkxq,57,35.94,Brazil,True
Acdqtn Hydglzra,34,101.37,UK,True
Dpdavmt Xrews,64,26.14,India,True
Tucozp Syjsda,34,102.54,China,True
Kgohxm Ldzwutb,83,118.31,Brazil,True
Dfufishg Uoqmvyk,83,57.67,UK,False
Ktewq Tqefcri,70,54.8,Brazil,False
Ysoj Pannf,41,85.58,Brazil,True
Yyxlwkfz Gamvsosz,78,43.84,France,True
Gtoohcmq Izcmv,77,108.34,United States,False
Saqe Vjabcwiui,35,104.71,China,False
Kmlxaq Xfjrdayyf,64,42.29,United States,False
Gpaxgqt Whtdnob,30,30.98,France,False
Xjkiucm Pbehdnp,49,132.26,Germany,True
Hwsrgz Estls,87,3.09,United States,False
Mtearwh Ozcypaapx,36,103.64,United States,True
Ufvabxz Kvflbjpuw,30,127.77,Germany,True
Vrjy Clrtptxae,59,78.67,France,True
Odkvrb Kkptdzo,79,130.19,France,False
Hrqnhydw Zjnrlley,44,60.3,UK,True
Gwaxj Yrqkjl,52,27.99,China,False
Ylwiafi Dshkzgxml,37,104.74,Brazil,False
Cfrr Avrsuqkio,50,105.54,Germany,True
Iwhqxbn Xzyiac,40,1.96,Brazil,False
Rxkbsqio Myleb,87,96.34,Germany,False
Tflhg Danqsotzp,54,146.7,Germany,False
Wnpb Swmiox,87,38.21,Germany,False
Alsglb Ihzacdta,46,13.09,India,False
Hxofnf Cdcusld,53,133.18,China,False
Zdtvpnc Mfiuw,82,34.99,France,True
Hmwazoai Ubfrras,53,63.43,United States,True
Rtnhbgc Oxlaxagti,74,54.85,India,False
Cmmrnet Omdzbp,51,71.43,Brazil,True
Wzanxhi Peoomgcg,57,149.13,China,False
Dbgjrc Invnx,50,112.21,China,False
Trxps Xgydtn,45,116.23,France,True
Wnuyp Xcbzquu,56,95.5,UK,False
Ypykp Evxagk,53,97.74,Brazil,True
Grgqkg Fhgnsw,84,34.17,China,False
Mjgxys Rwdqk,31,121.71,Brazil,False
Qpjfu Rqkzsefw,49,148.81,United States,True
Ghatj Cpzwsw,68,143.78,Brazil,False
Oevg Pfkacoegd,86,19.38,China,False
Hpzi Sbqltrys,30,129.98,France,True
Ptfd Rklzvrk,33,19.25,India,True
Hfqbnjp Kcjggiok,70,80.04,Germany,False
Tqkkgc Gniry,62,105.51,United States,True
Hfehk Hfflhoxwd,71,98.92,Brazil,True
Ptzkhk Zlqigpjg,53,141.61,United States,False
Mxaduwm Torabt,52,46.41,Brazil,False
Oung Bvbrd,62,66.01,France,True
Daintrla Ixmie,53,32.97,UK,False
Skzvtca Berqrdcdb,53,128.97,China,False
Uorp Fpdkmk,47,92.34,France,True
Hzag Vohplodi,31,92.13,UK,True
Fugfwy Qtzyfobl,65,99.59,Germany,True
Uivilsnj Uvkoqoopj,54,121.86,Brazil,True
Euqzk Xhmwoolzf,84,45.91,India,True
Rncshooy Hljta,81,125.26,Brazil,True
Mouwtpu Lxalmbkqv,81,106.39,United States,True
Vljhdak Tiofnv,46,144.48,UK,True
Oxqjx Muamtr,61,110.81,UK,False
Kozrp Jozktuzi,30,81.44,France,False
Nzaadhxp Xulxsop,44,49.53,UK,False
Rwkijqay Ykcpib,45,77.25,Germany,True
Zysowja Qyrralfz,90,59.96,United States,True
Xtvpxxl Zzzwixjj,78,26.51,UK,True
Omxsxj Dtfbhtmy,51,133.27,India,False
Fkhsoebl Ceexheq,81,35.16,United States,False
Ildbkiu Tmanpsd,78,4.81,United States,True
Yooxnep Stmlzwix,85,42.57,France,True
Giuc Asfgphh,59,60.69,UK,False
Ltbqlr Smvvuvqr,41,31.48,UK,False
Opabi Zpffg,40,65.59,France,True
Zadqt Mdpxbj,45,36.79,United States,True
Hdqmvos Eugpb,31,107.67,Germany,False
Aonlse Elgztpfni,83,66.75,France,True
Lvubmz Ecxukq,81,82.54,Brazil,True
Rocv Ddostm,39,128.84,Germany,False
Zzdfpjag Mulwvdw,69,43.18,United States,False
Jjqp Uxgpqkwm,42,104.36,China,False
Rqpbl Zwowyduwb,46,11.04,France,False
Pnvbjrbn Llhkbao,48,110.57,China,False
Leiaa Lrdzcpj,44,126.05,China,False
Rtgf Fkaefhzkf,84,119.33,China,False
Lblot Zwvxhoh,65,23.51,United States,False
Zygejb Wdofi,40,98.65,United States,True
Hcfkcxzn Omenmhizd,34,2.65,India,True
Ouinlm Uzrlqyg,58,138.94,Germany,False
Ppwc Xleovvlof,70,55.26,UK,True
Fqtaspz Swsjxn,34,68.38,India,False
Weyre Qcflxl,58,100.6,France,True
Ioefkney Lxlsorr,39,75.51,Germany,False
Dkdtdj Sauwzomwc,43,145.89,United States,True
Sbiixre Xbbil,44,123.91,Brazil,True
Kzgeikcf Kogqpa,31,93.23,United States,True
Qtiqta Rkacyyzzj,87,66.86,France,False
Eosq Gadriebm,55,13.78,India,True
Dpuqwsv Vmgyswnk,81,128.45,India,False
Yudfok Stqra,56,140.71,UK,True
Wxuqsr Fueholsw,36,100.35,Brazil,True
Judag Csegpn,42,141.03,UK,True
Cxebmikn Aqnub,41,147.63,Brazil,True
Cuvhlq Amrjxyvk,62,107.53,China,True
Teokjluw Kpwjhcku,37,70.83,China,True
Igsm Lilnwdcey,62,51.19,India,True
Qphxg Vpgso,85,104.26,India,True
Jrxjjy Nybfb,80,88.28,Germany,False
Galzvdl Brngiv,50,66.55,UK,True
Kgekcw Uzjaqwbg,44,121.32,Brazil,False
Vckgfbog Gsnjtr,47,97.44,United States,True
Tmxwqzol Gwgew,38,59.21,France,False
Tkuhvji Xndacgxes,43,74.53,India,True
Eluk Kigtiu,63,109.32,Germany,True
Klmdme Kcbvvzs,30,135.12,Germany,False
Nfdsxjx Wniluuto,78,105.2,China,False
Llox Lrymgnik,66,139.01,United States,False
Xormsa Rredfqc,83,84.3,China,False
Bhrmux Zjkue,72,80.03,United States,False
Igenw Rixztbj,76,121.13,France,False
Cqeabrli Weltvvpbe,77,125.07,United States,True
Myroh Bxbfjkji,49,64.22,China,False
Xmpjeba Seylarhj,31,134.66,France,False
Iwzfhfl Ysfpqtx,64,143.25,Brazil,True
Wcszsh Vawoz,36,145.92,Germany,False
Fkzkzlns Uwdrtvct,74,149.11,UK,True
Jnmwv Jqabm,82,73.69,Germany,True
Kiylygp Xwutpb,86,130.33,Germany,False
Sbajjy Sduxzmhf,74,28.61,France,True
Engcniq Ornmgbjo,54,79.25,France,True
Wbkur Xqgrkwfg,53,141.26,Germany,True
Gnrtd Yxgclgx,53,40.48,UK,False
Izlnx Sljnx,88,75.87,India,True
Pmadcadq Mdjrk,61,124.78,China,True
Szzj Mntyywh,77,5.83,Brazil,True
Zxdypsku Uwdabcfdg,47,73.85,Germany,False
Ubbku Jcxol,50,89.52,India,True
Wmpd Fvuaegfq,76,132.47,Germany,True
Jyuj Lwnnfn,63,76.36,China,True
Kuert Rwnkjppee,69,111.16,Brazil,False
Mdvjx Rolroor,58,124.87,Brazil,False
Qfhmqnn Wcdqrnal,65,116.12,UK,False
Jktjdfpf Vdbjmjrpl,35,59.36,UK,True
Gkmdapb Niaqe,78,91.69,Germany,True
Fqrj Lxxrpuwjh,84,4.12,Brazil,True
Diziv Retypr,81,92.36,United States,False
Lvbdcf Wdkexh,42,141.62,Germany,False
Otqsa Mjkafogat,89,133.22,UK,False
Kyphppw Zfvpmmz,45,51.29,Germany,False
Pmgvhyuu Febjyvhd,63,19.69,UK,False
Cjhnmjd Utggckqxg,39,29.05,France,False
Xctg Scukbwdqh,72,58.49,India,True
Bilpo Zrokkb,66,124.25,India,True
Umgyhsiv Uqdtzitdg,85,6.72,India,False
Izivp Txvgtjcg,53,29.87,China,True
Lfzsox Ivgarfp,68,32.82,United States,True
Apsrdzo Pyjpgrd,33,38.17,France,False
Oxxsnks Cbpqmesa,83,117.93,UK,True
Dkubt Cqitvmis,72,100.55,Germany,False
Hvriadz Iolsn,44,142.65,Germany,True
Gzouy Tuboz,32,21.61,India,False
Nxeywcr Jgyjzzsy,73,34.79,France,True
Lpmlnml Uhwhrv,51,80.58,UK,True
Quwlxxno Qctnyfpi,63,116.71,India,True
Lmebavs Xbwije,74,90.84,China,True
Npzb Hbhzgnuau,40,5.88,China,False
Diaiq Cdsspjfj,44,4.65,China,False
Uudfm Kyeqwwldd,58,114.76,France,True
Rypzdbx Ziequbez,87,50.6,United States,False
Jghest Axmoi,82,133.84,France,False
Nqyon Urcpyiko,58,9.17,China,True
